time,open,high,low,close,tick_volume
1761064200,1.33843,1.33878,1.33704,1.33712,1307
1761065100,1.33713,1.33781,1.33612,1.33764,1916
1761066000,1.33765,1.33833,1.33713,1.33824,1871
1761066900,1.33823,1.33865,1.33787,1.33817,1341
1761067800,1.33815,1.33826,1.33673,1.33678,1650
1761068700,1.33681,1.33769,1.33643,1.33728,1705
1761069600,1.33730,1.33905,1.33729,1.33873,1340
1761070500,1.33874,1.33939,1.33859,1.33937,1077
1761071400,1.33938,1.33941,1.33773,1.33837,1074
1761072300,1.33838,1.33922,1.33826,1.33886,1066
1761073200,1.33887,1.33981,1.33847,1.33861,1473
1761074100,1.33860,1.33861,1.33802,1.33822,779
1761075000,1.33821,1.33848,1.33759,1.33792,727
1761075900,1.33791,1.33798,1.33717,1.33733,1038
1761076800,1.33732,1.33733,1.33677,1.33698,1093
1761077700,1.33697,1.33711,1.33655,1.33671,828
1761078600,1.33672,1.33693,1.33653,1.33677,717
1761079500,1.33678,1.33733,1.33672,1.33721,693
1761080400,1.33725,1.33769,1.33723,1.33748,604
1761081300,1.33747,1.33754,1.33717,1.33728,396
1761082200,1.33727,1.33759,1.33725,1.33727,348
1761083100,1.33728,1.33756,1.33712,1.33726,437
1761084000,1.33725,1.33754,1.33723,1.33736,521
1761084900,1.33737,1.33742,1.33699,1.33702,350
1761085800,1.33701,1.33731,1.33692,1.33730,232
1761086700,1.33727,1.33745,1.33708,1.33720,380
1761087600,1.33721,1.33721,1.33672,1.33674,155
1761088500,1.33673,1.33680,1.33662,1.33671,66
1761089400,1.33670,1.33683,1.33663,1.33672,63
1761090300,1.33671,1.33684,1.33662,1.33663,47
1761091200,1.33638,1.33657,1.33637,1.33655,9
1761092100,1.33659,1.33693,1.33635,1.33693,55
1761093000,1.33694,1.33695,1.33665,1.33669,57
1761093900,1.33670,1.33695,1.33668,1.33683,83
1761094800,1.33682,1.33700,1.33654,1.33670,141
1761095700,1.33670,1.33703,1.33670,1.33702,51
1761096600,1.33701,1.33705,1.33695,1.33699,37
1761097500,1.33699,1.33699,1.33681,1.33685,77
1761098400,1.33685,1.33697,1.33675,1.33684,101
1761099300,1.33685,1.33692,1.33670,1.33673,128
1761100200,1.33672,1.33688,1.33672,1.33684,81
1761101100,1.33682,1.33682,1.33640,1.33651,222
1761102000,1.33652,1.33703,1.33639,1.33697,838
1761102900,1.33696,1.33733,1.33682,1.33721,593
1761103800,1.33722,1.33745,1.33705,1.33723,417
1761104700,1.33724,1.33739,1.33707,1.33712,472
1761105600,1.33711,1.33773,1.33711,1.33742,604
1761106500,1.33743,1.33752,1.33702,1.33703,349
1761107400,1.33702,1.33728,1.33680,1.33699,396
1761108300,1.33700,1.33725,1.33695,1.33710,310
1761109200,1.33711,1.33800,1.33711,1.33789,276
1761110100,1.33790,1.33801,1.33740,1.33743,301
1761111000,1.33742,1.33774,1.33731,1.33771,221
1761111900,1.33772,1.33777,1.33752,1.33763,205
1761112800,1.33765,1.33770,1.33739,1.33740,224
1761113700,1.33739,1.33742,1.33711,1.33721,220
1761114600,1.33722,1.33762,1.33722,1.33753,188
1761115500,1.33752,1.33763,1.33734,1.33742,208
1761116400,1.33741,1.33771,1.33741,1.33761,253
1761117300,1.33765,1.33781,1.33743,1.33757,172
1761118200,1.33756,1.33790,1.33752,1.33783,107
1761119100,1.33784,1.33798,1.33782,1.33793,161
1761120000,1.33792,1.33851,1.33792,1.33841,233
1761120900,1.33842,1.33849,1.33831,1.33847,179
1761121800,1.33846,1.33858,1.33837,1.33841,186
1761122700,1.33842,1.33870,1.33800,1.33827,314
1761123600,1.33821,1.33835,1.33377,1.33441,2224
1761124500,1.33442,1.33508,1.33327,1.33419,1424
1761125400,1.33418,1.33426,1.33294,1.33315,1615
1761126300,1.33316,1.33403,1.33296,1.33348,986
1761127200,1.33347,1.33352,1.33227,1.33247,1237
1761128100,1.33248,1.33278,1.33194,1.33236,1096
1761129000,1.33237,1.33379,1.33227,1.33345,1003
1761129900,1.33343,1.33368,1.33218,1.33221,825
1761130800,1.33222,1.33258,1.33146,1.33154,1238
1761131700,1.33151,1.33247,1.33149,1.33240,1286
1761132600,1.33239,1.33241,1.33128,1.33134,940
1761133500,1.33133,1.33260,1.33131,1.33206,1037
1761134400,1.33205,1.33270,1.33190,1.33228,848
1761135300,1.33227,1.33237,1.33167,1.33228,655
1761136200,1.33226,1.33257,1.33209,1.33211,539
1761137100,1.33210,1.33235,1.33186,1.33190,416
1761138000,1.33188,1.33232,1.33148,1.33176,519
1761138900,1.33177,1.33191,1.33071,1.33084,582
1761139800,1.33083,1.33127,1.33057,1.33107,583
1761140700,1.33106,1.33157,1.33095,1.33129,683
1761141600,1.33128,1.33163,1.33116,1.33156,715
1761142500,1.33160,1.33167,1.33116,1.33137,522
1761143400,1.33136,1.33234,1.33133,1.33231,827
1761144300,1.33232,1.33332,1.33194,1.33280,917
1761145200,1.33278,1.33404,1.33268,1.33367,1143
1761146100,1.33368,1.33380,1.33289,1.33316,830
1761147000,1.33315,1.33336,1.33137,1.33141,671
1761147900,1.33140,1.33343,1.33101,1.33239,1511
1761148800,1.33244,1.33269,1.33161,1.33237,1046
1761149700,1.33238,1.33322,1.33206,1.33319,905
1761150600,1.33318,1.33428,1.33316,1.33377,1267
1761151500,1.33376,1.33437,1.33312,1.33418,1264
1761152400,1.33417,1.33548,1.33417,1.33497,1239
1761153300,1.33498,1.33527,1.33457,1.33521,899
1761154200,1.33522,1.33557,1.33457,1.33526,952
1761155100,1.33525,1.33573,1.33437,1.33547,1239
1761156000,1.33546,1.33690,1.33541,1.33602,1302
1761156900,1.33603,1.33695,1.33577,1.33677,1039
1761157800,1.33676,1.33728,1.33632,1.33703,1240
1761158700,1.33704,1.33746,1.33663,1.33702,1009
1761159600,1.33706,1.33723,1.33656,1.33673,702
1761160500,1.33673,1.33707,1.33645,1.33661,518
1761161400,1.33662,1.33765,1.33655,1.33744,2224
1761162300,1.33743,1.33753,1.33690,1.33713,1000
1761163200,1.33712,1.33724,1.33642,1.33663,734
1761164100,1.33659,1.33674,1.33617,1.33651,735
1761165000,1.33650,1.33702,1.33604,1.33623,653
1761165900,1.33626,1.33638,1.33577,1.33600,599
1761166800,1.33603,1.33616,1.33586,1.33597,453
1761167700,1.33595,1.33608,1.33575,1.33589,418
1761168600,1.33588,1.33605,1.33552,1.33555,517
1761169500,1.33556,1.33575,1.33539,1.33556,441
1761170400,1.33557,1.33592,1.33525,1.33589,490
1761171300,1.33590,1.33609,1.33576,1.33577,384
1761172200,1.33578,1.33589,1.33565,1.33581,409
1761173100,1.33580,1.33580,1.33551,1.33569,357
1761174000,1.33568,1.33620,1.33557,1.33609,139
1761174900,1.33607,1.33610,1.33582,1.33607,63
1761175800,1.33606,1.33612,1.33578,1.33596,76
1761176700,1.33597,1.33598,1.33586,1.33587,66
1761177600,1.33497,1.33532,1.33489,1.33532,29
1761178500,1.33533,1.33556,1.33501,1.33522,102
1761179400,1.33523,1.33551,1.33496,1.33546,170
1761180300,1.33544,1.33565,1.33518,1.33522,187
1761181200,1.33522,1.33587,1.33522,1.33585,113
1761182100,1.33586,1.33592,1.33579,1.33580,35
1761183000,1.33580,1.33582,1.33569,1.33572,45
1761183900,1.33572,1.33573,1.33556,1.33557,78
1761184800,1.33557,1.33559,1.33537,1.33537,83
1761185700,1.33533,1.33546,1.33533,1.33535,114
1761186600,1.33536,1.33542,1.33522,1.33525,89
1761187500,1.33524,1.33527,1.33495,1.33506,289
1761188400,1.33504,1.33505,1.33445,1.33451,435
1761189300,1.33452,1.33452,1.33393,1.33414,412
1761190200,1.33413,1.33448,1.33412,1.33431,284
1761191100,1.33432,1.33467,1.33429,1.33454,361
1761192000,1.33455,1.33472,1.33425,1.33438,344
1761192900,1.33437,1.33453,1.33393,1.33399,341
1761193800,1.33402,1.33437,1.33398,1.33422,378
1761194700,1.33423,1.33438,1.33387,1.33392,381
1761195600,1.33391,1.33392,1.33361,1.33384,315
1761196500,1.33385,1.33398,1.33368,1.33375,257
1761197400,1.33373,1.33377,1.33347,1.33357,271
1761198300,1.33356,1.33383,1.33356,1.33368,206
1761199200,1.33367,1.33398,1.33367,1.33397,229
1761200100,1.33396,1.33401,1.33365,1.33367,174
1761201000,1.33366,1.33380,1.33348,1.33360,211
1761201900,1.33361,1.33361,1.33328,1.33332,174
1761202800,1.33331,1.33331,1.33295,1.33323,221
1761203700,1.33326,1.33352,1.33326,1.33349,149
1761204600,1.33350,1.33359,1.33339,1.33356,130
1761205500,1.33357,1.33394,1.33351,1.33392,179
1761206400,1.33390,1.33410,1.33382,1.33390,131
1761207300,1.33392,1.33416,1.33386,1.33408,151
1761208200,1.33407,1.33420,1.33396,1.33406,188
1761209100,1.33407,1.33509,1.33404,1.33477,377
1761210000,1.33476,1.33530,1.33451,1.33521,582
1761210900,1.33522,1.33571,1.33504,1.33518,511
1761211800,1.33519,1.33564,1.33447,1.33477,717
1761212700,1.33478,1.33502,1.33463,1.33496,702
1761213600,1.33495,1.33552,1.33481,1.33531,767
1761214500,1.33530,1.33558,1.33478,1.33481,612
1761215400,1.33479,1.33513,1.33444,1.33507,651
1761216300,1.33506,1.33542,1.33471,1.33507,619
1761217200,1.33508,1.33552,1.33488,1.33541,599
1761218100,1.33542,1.33551,1.33493,1.33542,513
1761219000,1.33541,1.33553,1.33456,1.33477,481
1761219900,1.33478,1.33496,1.33439,1.33496,570
1761220800,1.33495,1.33527,1.33478,1.33501,437
1761221700,1.33500,1.33531,1.33496,1.33522,425
1761222600,1.33521,1.33548,1.33506,1.33511,347
1761223500,1.33509,1.33524,1.33484,1.33489,396
1761224400,1.33488,1.33511,1.33462,1.33506,348
1761225300,1.33504,1.33519,1.33477,1.33490,396
1761226200,1.33489,1.33507,1.33436,1.33436,304
1761227100,1.33437,1.33437,1.33351,1.33372,587
1761228000,1.33370,1.33392,1.33337,1.33372,528
1761228900,1.33374,1.33392,1.33365,1.33381,335
1761229800,1.33380,1.33422,1.33368,1.33390,450
1761230700,1.33389,1.33402,1.33353,1.33360,569
1761231600,1.33361,1.33402,1.33356,1.33377,701
1761232500,1.33378,1.33378,1.33267,1.33336,776
1761233400,1.33335,1.33442,1.33334,1.33428,694
1761234300,1.33428,1.33502,1.33418,1.33434,788
1761235200,1.33435,1.33473,1.33430,1.33457,854
1761236100,1.33458,1.33471,1.33411,1.33468,801
1761237000,1.33467,1.33478,1.33364,1.33368,1621
1761237900,1.33367,1.33367,1.33243,1.33270,1453
1761238800,1.33269,1.33365,1.33263,1.33289,1625
1761239700,1.33287,1.33322,1.33254,1.33298,1062
1761240600,1.33297,1.33371,1.33281,1.33306,862
1761241500,1.33307,1.33308,1.33200,1.33218,1372
1761242400,1.33219,1.33243,1.33109,1.33120,1069
1761243300,1.33121,1.33233,1.33109,1.33222,1080
1761244200,1.33223,1.33258,1.33158,1.33207,943
1761245100,1.33208,1.33239,1.33181,1.33209,754
1761246000,1.33210,1.33261,1.33206,1.33241,590
1761246900,1.33242,1.33242,1.33176,1.33192,623
1761247800,1.33191,1.33223,1.33177,1.33187,428
1761248700,1.33188,1.33192,1.33119,1.33126,556
1761249600,1.33127,1.33163,1.33081,1.33098,796
1761250500,1.33100,1.33134,1.33082,1.33124,567
1761251400,1.33125,1.33202,1.33123,1.33193,489
1761252300,1.33192,1.33211,1.33170,1.33171,333
1761253200,1.33170,1.33204,1.33159,1.33202,414
1761254100,1.33204,1.33212,1.33178,1.33185,355
1761255000,1.33186,1.33240,1.33181,1.33238,234
1761255900,1.33239,1.33242,1.33226,1.33232,225
1761256800,1.33231,1.33266,1.33231,1.33252,374
1761257700,1.33251,1.33251,1.33236,1.33241,135
1761258600,1.33240,1.33250,1.33231,1.33240,182
1761259500,1.33241,1.33249,1.33227,1.33242,327
1761260400,1.33241,1.33241,1.33213,1.33228,121
1761261300,1.33227,1.33227,1.33210,1.33217,55
1761262200,1.33218,1.33248,1.33216,1.33240,56
1761263100,1.33241,1.33280,1.33241,1.33280,74
1761264000,1.33204,1.33206,1.33188,1.33188,17
1761264900,1.33188,1.33189,1.33186,1.33186,82
1761265800,1.33186,1.33218,1.33186,1.33215,129
1761266700,1.33215,1.33249,1.33213,1.33238,109
1761267600,1.33240,1.33291,1.33240,1.33291,120
1761268500,1.33292,1.33294,1.33279,1.33294,55
1761269400,1.33294,1.33296,1.33269,1.33269,93
1761270300,1.33270,1.33280,1.33263,1.33263,92
1761271200,1.33263,1.33270,1.33258,1.33265,79
1761272100,1.33266,1.33273,1.33254,1.33256,64
1761273000,1.33256,1.33266,1.33241,1.33266,115
1761273900,1.33265,1.33279,1.33262,1.33267,128
1761274800,1.33266,1.33313,1.33255,1.33286,519
1761275700,1.33287,1.33298,1.33277,1.33292,333
1761276600,1.33295,1.33318,1.33289,1.33316,239
1761277500,1.33317,1.33324,1.33295,1.33302,339
1761278400,1.33301,1.33312,1.33265,1.33286,333
1761279300,1.33285,1.33288,1.33227,1.33242,330
1761280200,1.33241,1.33252,1.33216,1.33252,389
1761281100,1.33249,1.33251,1.33212,1.33215,307
1761282000,1.33216,1.33262,1.33212,1.33255,254
1761282900,1.33257,1.33259,1.33226,1.33226,300
1761283800,1.33225,1.33243,1.33196,1.33197,489
1761284700,1.33198,1.33209,1.33178,1.33187,290
1761285600,1.33186,1.33206,1.33186,1.33193,195
1761286500,1.33194,1.33238,1.33191,1.33233,239
1761287400,1.33236,1.33254,1.33232,1.33252,193
1761288300,1.33253,1.33281,1.33251,1.33253,182
1761289200,1.33254,1.33255,1.33223,1.33238,195
1761290100,1.33236,1.33242,1.33208,1.33216,200
1761291000,1.33217,1.33223,1.33210,1.33211,144
1761291900,1.33212,1.33213,1.33191,1.33211,160
1761292800,1.33210,1.33213,1.33191,1.33193,210
1761293700,1.33194,1.33211,1.33124,1.33128,216
1761294600,1.33126,1.33162,1.33115,1.33149,291
1761295500,1.33148,1.33198,1.33147,1.33179,283
1761296400,1.33178,1.33311,1.33122,1.33128,1157
1761297300,1.33127,1.33297,1.33126,1.33286,810
1761298200,1.33288,1.33336,1.33237,1.33293,996
1761299100,1.33295,1.33327,1.33259,1.33324,685
1761300000,1.33322,1.33331,1.33259,1.33263,1065
1761300900,1.33264,1.33277,1.33208,1.33241,961
1761301800,1.33245,1.33318,1.33241,1.33241,1291
1761302700,1.33242,1.33260,1.33141,1.33154,661
1761303600,1.33156,1.33166,1.33095,1.33101,773
1761304500,1.33099,1.33116,1.33008,1.33014,895
1761305400,1.33012,1.33212,1.33012,1.33186,1199
1761306300,1.33190,1.33265,1.33165,1.33209,817
1761307200,1.33206,1.33206,1.33133,1.33153,742
1761308100,1.33154,1.33228,1.33142,1.33181,666
1761309000,1.33182,1.33208,1.33177,1.33195,390
1761309900,1.33196,1.33251,1.33192,1.33218,630
1761310800,1.33219,1.33254,1.33195,1.33196,679
1761311700,1.33203,1.33213,1.33161,1.33182,407
1761312600,1.33183,1.33221,1.33171,1.33201,359
1761313500,1.33200,1.33207,1.33138,1.33174,409
1761314400,1.33174,1.33178,1.33096,1.33134,680
1761315300,1.33135,1.33196,1.33112,1.33112,676
1761316200,1.33106,1.33106,1.33043,1.33043,514
1761317100,1.33044,1.33067,1.33002,1.33060,697
1761318000,1.33061,1.33127,1.33061,1.33092,723
1761318900,1.33092,1.33136,1.33047,1.33071,779
1761319800,1.33049,1.33651,1.33047,1.33496,4429
1761320700,1.33494,1.33517,1.33351,1.33457,2868
1761321600,1.33456,1.33592,1.33419,1.33512,2113
1761322500,1.33513,1.33526,1.33435,1.33471,1844
1761323400,1.33472,1.33509,1.33383,1.33452,1528
1761324300,1.33453,1.33453,1.33289,1.33380,1705
1761325200,1.33381,1.33393,1.33241,1.33323,2174
1761326100,1.33322,1.33336,1.33175,1.33182,1613
1761327000,1.33178,1.33178,1.33089,1.33094,1493
1761327900,1.33095,1.33112,1.32936,1.33002,1781
1761328800,1.33000,1.33077,1.32954,1.33052,1450
1761329700,1.33053,1.33057,1.33000,1.33043,903
1761330600,1.33044,1.33064,1.32932,1.33006,981
1761331500,1.33010,1.33011,1.32908,1.32962,1391
1761332400,1.32963,1.32986,1.32942,1.32985,640
1761333300,1.32984,1.32993,1.32922,1.32948,426
1761334200,1.32947,1.32956,1.32876,1.32912,550
1761335100,1.32911,1.32967,1.32910,1.32955,443
1761336000,1.32954,1.33068,1.32954,1.33036,388
1761336900,1.33037,1.33052,1.33006,1.33046,397
1761337800,1.33040,1.33061,1.33017,1.33047,303
1761338700,1.33048,1.33050,1.33006,1.33028,353
1761339600,1.33031,1.33067,1.33006,1.33054,424
1761340500,1.33054,1.33059,1.33042,1.33046,323
1761341400,1.33045,1.33052,1.33027,1.33035,293
1761342300,1.33034,1.33052,1.33027,1.33043,319
1761343200,1.33042,1.33060,1.33031,1.33035,301
1761344100,1.33036,1.33058,1.33032,1.33038,255
1761345000,1.33037,1.33066,1.33027,1.33062,254
1761345900,1.33061,1.33124,1.33043,1.33118,333
1761346800,1.33119,1.33172,1.33119,1.33166,194
1761347700,1.33167,1.33178,1.33143,1.33143,103
1761348600,1.33142,1.33142,1.33070,1.33091,188
1761349500,1.33092,1.33149,1.33087,1.33098,361
1761523200,1.33210,1.33231,1.33178,1.33189,335
1761524100,1.33189,1.33244,1.33181,1.33204,245
1761525000,1.33203,1.33271,1.33189,1.33247,453
1761525900,1.33247,1.33258,1.33226,1.33229,217
1761526800,1.33229,1.33236,1.33189,1.33200,252
1761527700,1.33201,1.33227,1.33198,1.33227,214
1761528600,1.33226,1.33249,1.33216,1.33222,203
1761529500,1.33223,1.33229,1.33192,1.33216,183
1761530400,1.33215,1.33248,1.33176,1.33178,385
1761531300,1.33179,1.33221,1.33179,1.33216,276
1761532200,1.33215,1.33264,1.33215,1.33243,437
1761533100,1.33244,1.33280,1.33229,1.33239,480
1761534000,1.33241,1.33339,1.33217,1.33309,615
1761534900,1.33310,1.33358,1.33308,1.33349,594
1761535800,1.33348,1.33350,1.33287,1.33306,477
1761536700,1.33307,1.33313,1.33263,1.33278,389
1761537600,1.33277,1.33281,1.33213,1.33216,310
1761538500,1.33218,1.33236,1.33218,1.33227,245
1761539400,1.33226,1.33231,1.33211,1.33217,203
1761540300,1.33218,1.33238,1.33212,1.33231,215
1761541200,1.33230,1.33260,1.33225,1.33256,237
1761542100,1.33257,1.33267,1.33242,1.33250,296
1761543000,1.33249,1.33254,1.33225,1.33225,167
1761543900,1.33227,1.33238,1.33200,1.33218,212
1761544800,1.33217,1.33223,1.33155,1.33159,314
1761545700,1.33161,1.33170,1.33148,1.33156,219
1761546600,1.33154,1.33167,1.33132,1.33153,206
1761547500,1.33154,1.33163,1.33138,1.33162,149
1761548400,1.33161,1.33172,1.33134,1.33141,237
1761549300,1.33142,1.33172,1.33128,1.33171,224
1761550200,1.33172,1.33220,1.33171,1.33189,278
1761551100,1.33188,1.33207,1.33181,1.33204,303
1761552000,1.33203,1.33294,1.33203,1.33262,709
1761552900,1.33261,1.33295,1.33244,1.33276,521
1761553800,1.33275,1.33346,1.33257,1.33287,463
1761554700,1.33288,1.33298,1.33214,1.33234,362
1761555600,1.33235,1.33260,1.33160,1.33173,827
1761556500,1.33174,1.33175,1.33103,1.33116,657
1761557400,1.33119,1.33195,1.33117,1.33176,556
1761558300,1.33177,1.33193,1.33149,1.33156,647
1761559200,1.33155,1.33163,1.33107,1.33163,717
1761560100,1.33163,1.33223,1.33154,1.33203,731
1761561000,1.33205,1.33331,1.33196,1.33303,857
1761561900,1.33302,1.33340,1.33242,1.33267,855
1761562800,1.33268,1.33300,1.33231,1.33285,852
1761563700,1.33286,1.33377,1.33267,1.33313,764
1761564600,1.33312,1.33416,1.33311,1.33416,630
1761565500,1.33413,1.33468,1.33396,1.33452,835
1761566400,1.33451,1.33484,1.33421,1.33482,465
1761567300,1.33481,1.33511,1.33436,1.33443,550
1761568200,1.33442,1.33466,1.33417,1.33443,405
1761569100,1.33444,1.33478,1.33431,1.33448,464
1761570000,1.33447,1.33466,1.33422,1.33431,477
1761570900,1.33432,1.33461,1.33380,1.33412,552
1761571800,1.33411,1.33456,1.33374,1.33431,836
1761572700,1.33432,1.33532,1.33395,1.33477,753
1761573600,1.33479,1.33518,1.33455,1.33479,917
1761574500,1.33480,1.33508,1.33427,1.33427,770
1761575400,1.33425,1.33466,1.33406,1.33453,782
1761576300,1.33454,1.33480,1.33437,1.33480,653
1761577200,1.33478,1.33517,1.33451,1.33465,561
1761578100,1.33467,1.33472,1.33407,1.33415,693
1761579000,1.33414,1.33425,1.33268,1.33315,1369
1761579900,1.33312,1.33367,1.33253,1.33346,1455
1761580800,1.33345,1.33358,1.33298,1.33325,1138
1761581700,1.33329,1.33342,1.33261,1.33324,988
1761582600,1.33323,1.33328,1.33280,1.33309,794
1761583500,1.33308,1.33367,1.33274,1.33309,886
1761584400,1.33308,1.33310,1.33177,1.33215,1145
1761585300,1.33216,1.33274,1.33194,1.33260,593
1761586200,1.33261,1.33316,1.33253,1.33313,696
1761587100,1.33311,1.33327,1.33231,1.33289,940
1761588000,1.33290,1.33308,1.33235,1.33277,774
1761588900,1.33278,1.33310,1.33256,1.33306,396
1761589800,1.33305,1.33340,1.33305,1.33317,420
1761590700,1.33318,1.33352,1.33302,1.33349,452
1761591600,1.33350,1.33388,1.33348,1.33369,455
1761592500,1.33368,1.33369,1.33326,1.33348,405
1761593400,1.33349,1.33374,1.33349,1.33355,145
1761594300,1.33356,1.33358,1.33330,1.33337,114
1761595200,1.33336,1.33342,1.33306,1.33325,204
1761596100,1.33324,1.33332,1.33247,1.33257,249
1761597000,1.33256,1.33340,1.33255,1.33326,357
1761597900,1.33325,1.33388,1.33315,1.33379,672
1761598800,1.33378,1.33386,1.33337,1.33347,383
1761599700,1.33345,1.33347,1.33287,1.33295,270
1761600600,1.33296,1.33329,1.33288,1.33306,311
1761601500,1.33305,1.33373,1.33301,1.33349,400
1761602400,1.33350,1.33377,1.33325,1.33344,316
1761603300,1.33345,1.33380,1.33343,1.33380,101
1761604200,1.33379,1.33379,1.33356,1.33376,92
1761605100,1.33377,1.33387,1.33337,1.33338,192
1761606000,1.33353,1.33354,1.33351,1.33351,8
1761606900,1.33354,1.33371,1.33350,1.33371,37
1761607800,1.33357,1.33366,1.33357,1.33363,568
1761608700,1.33363,1.33364,1.33355,1.33363,93
1761609600,1.33358,1.33380,1.33353,1.33353,263
1761610500,1.33353,1.33371,1.33351,1.33366,85
1761611400,1.33365,1.33373,1.33363,1.33367,106
1761612300,1.33367,1.33395,1.33366,1.33392,100
1761613200,1.33392,1.33399,1.33384,1.33386,84
1761614100,1.33388,1.33425,1.33387,1.33420,78
1761615000,1.33420,1.33428,1.33409,1.33425,79
1761615900,1.33426,1.33442,1.33399,1.33403,111
1761616800,1.33402,1.33442,1.33369,1.33442,269
1761617700,1.33443,1.33497,1.33436,1.33478,308
1761618600,1.33477,1.33536,1.33477,1.33515,340
1761619500,1.33516,1.33530,1.33495,1.33501,405
1761620400,1.33500,1.33566,1.33486,1.33561,578
1761621300,1.33562,1.33582,1.33478,1.33481,624
1761622200,1.33480,1.33530,1.33477,1.33522,486
1761623100,1.33523,1.33535,1.33497,1.33522,413
1761624000,1.33521,1.33585,1.33521,1.33572,554
1761624900,1.33573,1.33579,1.33539,1.33558,366
1761625800,1.33557,1.33557,1.33511,1.33531,335
1761626700,1.33532,1.33534,1.33489,1.33492,360
1761627600,1.33491,1.33535,1.33488,1.33512,290
1761628500,1.33513,1.33533,1.33497,1.33528,325
1761629400,1.33527,1.33532,1.33493,1.33516,254
1761630300,1.33517,1.33577,1.33517,1.33560,368
1761631200,1.33559,1.33643,1.33551,1.33642,401
1761632100,1.33641,1.33671,1.33612,1.33620,466
1761633000,1.33619,1.33652,1.33599,1.33632,289
1761633900,1.33635,1.33667,1.33635,1.33663,354
1761634800,1.33664,1.33697,1.33653,1.33672,368
1761635700,1.33673,1.33693,1.33608,1.33669,362
1761636600,1.33670,1.33673,1.33612,1.33632,422
1761637500,1.33633,1.33654,1.33607,1.33621,386
1761638400,1.33623,1.33644,1.33602,1.33602,515
1761639300,1.33601,1.33673,1.33601,1.33652,517
1761640200,1.33651,1.33663,1.33553,1.33578,544
1761641100,1.33579,1.33593,1.33524,1.33527,525
1761642000,1.33526,1.33527,1.33441,1.33522,1033
1761642900,1.33521,1.33523,1.33488,1.33497,466
1761643800,1.33498,1.33500,1.33425,1.33459,647
1761644700,1.33460,1.33460,1.33317,1.33363,770
1761645600,1.33362,1.33380,1.33248,1.33270,1281
1761646500,1.33271,1.33329,1.33204,1.33210,1108
1761647400,1.33209,1.33295,1.33051,1.33065,1644
1761648300,1.33066,1.33104,1.33006,1.33076,1042
1761649200,1.33075,1.33090,1.33027,1.33046,907
1761650100,1.33050,1.33094,1.33006,1.33046,522
1761651000,1.33049,1.33185,1.33049,1.33182,560
1761651900,1.33185,1.33224,1.33123,1.33173,629
1761652800,1.33174,1.33206,1.33116,1.33186,857
1761653700,1.33187,1.33259,1.33174,1.33210,647
1761654600,1.33209,1.33256,1.33157,1.33246,763
1761655500,1.33245,1.33286,1.33201,1.33252,832
1761656400,1.33253,1.33257,1.33135,1.33141,611
1761657300,1.33142,1.33199,1.33075,1.33076,685
1761658200,1.33077,1.33113,1.33059,1.33063,591
1761659100,1.33062,1.33087,1.33042,1.33079,467
1761660000,1.33084,1.33137,1.32997,1.33007,839
1761660900,1.33005,1.33057,1.32956,1.33001,824
1761661800,1.32997,1.33031,1.32918,1.32965,933
1761662700,1.32966,1.32980,1.32798,1.32841,1312
1761663600,1.32842,1.32851,1.32693,1.32702,993
1761664500,1.32703,1.32713,1.32615,1.32667,840
1761665400,1.32666,1.32666,1.32545,1.32573,1327
1761666300,1.32569,1.32597,1.32477,1.32554,1358
1761667200,1.32555,1.32672,1.32540,1.32600,1105
1761668100,1.32595,1.32764,1.32592,1.32637,1139
1761669000,1.32636,1.32738,1.32598,1.32697,855
1761669900,1.32699,1.32785,1.32648,1.32767,770
1761670800,1.32766,1.32809,1.32716,1.32726,820
1761671700,1.32727,1.32781,1.32719,1.32780,614
1761672600,1.32781,1.32832,1.32781,1.32822,683
1761673500,1.32821,1.32821,1.32676,1.32771,1088
1761674400,1.32770,1.32808,1.32742,1.32773,770
1761675300,1.32774,1.32832,1.32745,1.32831,427
1761676200,1.32830,1.32863,1.32749,1.32794,1228
1761677100,1.32793,1.32911,1.32778,1.32898,948
1761678000,1.32899,1.32901,1.32764,1.32793,712
1761678900,1.32789,1.32831,1.32770,1.32773,479
1761679800,1.32772,1.32813,1.32760,1.32783,354
1761680700,1.32781,1.32792,1.32756,1.32771,284
1761681600,1.32772,1.32775,1.32741,1.32763,364
1761682500,1.32764,1.32774,1.32731,1.32732,266
1761683400,1.32731,1.32745,1.32697,1.32731,353
1761684300,1.32733,1.32828,1.32727,1.32797,477
1761685200,1.32798,1.32835,1.32798,1.32815,314
1761686100,1.32816,1.32835,1.32809,1.32810,351
1761687000,1.32809,1.32818,1.32793,1.32794,198
1761687900,1.32795,1.32796,1.32726,1.32731,403
1761688800,1.32730,1.32778,1.32722,1.32776,188
1761689700,1.32777,1.32788,1.32723,1.32737,148
1761690600,1.32736,1.32776,1.32734,1.32776,160
1761691500,1.32777,1.32784,1.32696,1.32696,267
1761692400,1.32705,1.32719,1.32685,1.32687,27
1761693300,1.32688,1.32730,1.32688,1.32719,41
1761694200,1.32718,1.32729,1.32709,1.32726,43
1761695100,1.32727,1.32751,1.32714,1.32726,38
1761696000,1.32727,1.32742,1.32703,1.32736,221
1761696900,1.32736,1.32743,1.32715,1.32741,176
1761697800,1.32740,1.32740,1.32707,1.32717,68
1761698700,1.32717,1.32721,1.32704,1.32715,78
1761699600,1.32715,1.32722,1.32709,1.32722,47
